2024-12-06 11:40:41,962 INFO    MainThread:43852 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=spawn, using: spawn
2024-12-06 11:40:41,963 INFO    MainThread:43852 [wandb_init.py:init():686] backend started and connected
2024-12-06 11:40:41,971 INFO    MainThread:43852 [wandb_run.py:_label_probe_notebook():1339] probe notebook
2024-12-06 11:40:41,982 INFO    MainThread:43852 [wandb_init.py:init():781] updated telemetry
2024-12-06 11:40:42,140 INFO    MainThread:43852 [wandb_init.py:init():814] communicating run to backend with 90.0 second timeout
2024-12-06 11:40:44,208 INFO    MainThread:43852 [wandb_init.py:init():867] starting run threads in backend
2024-12-06 11:40:44,443 INFO    MainThread:43852 [wandb_run.py:_console_start():2456] atexit reg
2024-12-06 11:40:44,443 INFO    MainThread:43852 [wandb_run.py:_redirect():2305] redirect: wrap_raw
2024-12-06 11:40:44,444 INFO    MainThread:43852 [wandb_run.py:_redirect():2370] Wrapping output streams.
2024-12-06 11:40:44,444 INFO    MainThread:43852 [wandb_run.py:_redirect():2395] Redirects installed.
2024-12-06 11:40:44,445 INFO    MainThread:43852 [wandb_init.py:init():911] run started, returning control to user process
2024-12-06 11:40:44,445 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set epochs = 5 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,445 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb epochs 5 None
2024-12-06 11:40:44,445 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set batch_size = 64 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,446 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb batch_size 64 None
2024-12-06 11:40:44,446 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set learning_rate = 0.005 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,446 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb learning_rate 0.005 None
2024-12-06 11:40:44,446 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set dropout_1 = 0.35 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb dropout_1 0.35 None
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set dropout_2 = 0.35 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb dropout_2 0.35 None
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set dropout_3 = 0.35 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb dropout_3 0.35 None
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set lstm_units_1 = 100 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb lstm_units_1 100 None
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set lstm_units_2 = 50 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,447 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb lstm_units_2 50 None
2024-12-06 11:40:44,448 INFO    MainThread:43852 [wandb_config.py:__setitem__():154] config set lstm_units_3 = 50 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000020C9C7FF7A0>>
2024-12-06 11:40:44,448 INFO    MainThread:43852 [wandb_run.py:_config_callback():1387] config_cb lstm_units_3 50 None
2024-12-06 11:41:58,326 INFO    MainThread:43852 [wandb_run.py:_finish():2155] finishing run ledouxmerlin-isima/time-series-prediction-electricity-production/vlhmufcj
2024-12-06 11:41:58,327 ERROR   MainThread:43852 [jupyter.py:save_history():451] Run pip install nbformat to save notebook history
2024-12-06 11:41:58,327 INFO    MainThread:43852 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-12-06 11:41:58,327 INFO    MainThread:43852 [wandb_init.py:_jupyter_teardown():461] cleaning up jupyter logic
2024-12-06 11:41:58,327 INFO    MainThread:43852 [wandb_run.py:_atexit_cleanup():2420] got exitcode: 0
2024-12-06 11:41:58,327 INFO    MainThread:43852 [wandb_run.py:_restore():2402] restore
2024-12-06 11:41:58,327 INFO    MainThread:43852 [wandb_run.py:_restore():2408] restore done
2024-12-06 11:42:01,576 INFO    MainThread:43852 [wandb_run.py:_footer_history_summary_info():3960] rendering history
2024-12-06 11:42:01,576 INFO    MainThread:43852 [wandb_run.py:_footer_history_summary_info():3992] rendering summary
2024-12-06 11:42:01,587 INFO    MainThread:43852 [wandb_run.py:_footer_sync_info():3921] logging synced files
